id,timestamp,datetime,device_id,package_name,app_name,uid,bytes_rx,bytes_tx,bytes_total,network_type,is_system_app
25250,1779616912456,2026-05-24T18:01:52.456743,device-uuid-tester-103,com.spotify.music,Spotify,10299,7625484,1906371,9531855,MOBILE,0
70863,1779621232456,2026-05-24T19:13:52.456743,device-uuid-tester-103,com.tencent.ig,PUBG Mobile,10352,10912831,2728207,13641038,MOBILE,0
92867,1779625552456,2026-05-24T20:25:52.456743,device-uuid-tester-103,com.facebook.katana,Facebook,10245,35139979,8784994,43924974,WIFI,0
68153,1779629872456,2026-05-24T21:37:52.456743,device-uuid-tester-103,com.tencent.ig,PUBG Mobile,10352,19211831,4802957,24014788,MOBILE,0
16181,1779634192456,2026-05-24T22:49:52.456743,device-uuid-tester-103,com.google.android.youtube,YouTube,10101,5076260,1269065,6345326,MOBILE,0
52085,1779638512456,2026-05-25T00:01:52.456743,device-uuid-tester-103,com.spotify.music,Spotify,10299,32356923,8089230,40446154,MOBILE,0
36923,1779642832456,2026-05-25T01:13:52.456743,device-uuid-tester-103,com.facebook.katana,Facebook,10245,7973874,1993468,9967343,MOBILE,0
32702,1779647152456,2026-05-25T02:25:52.456743,device-uuid-tester-103,com.spotify.music,Spotify,10299,36303072,9075768,45378840,WIFI,0
36887,1779651472456,2026-05-25T03:37:52.456743,device-uuid-tester-103,com.spotify.music,Spotify,10299,26248978,6562244,32811222,MOBILE,0
90487,1779655792456,2026-05-25T04:49:52.456743,device-uuid-tester-103,com.instagram.android,Instagram,10246,5137116,1284279,6421395,MOBILE,0
35525,1779660112456,2026-05-25T06:01:52.456743,device-uuid-tester-103,com.chrome.android,Chrome,10080,29471518,7367879,36839398,WIFI,0
72234,1779664432456,2026-05-25T07:13:52.456743,device-uuid-tester-103,com.spotify.music,Spotify,10299,36249682,9062420,45312102,WIFI,0
27887,1779668752456,2026-05-25T08:25:52.456743,device-uuid-tester-103,com.tencent.ig,PUBG Mobile,10352,19389815,4847453,24237269,WIFI,0
71880,1779673072456,2026-05-25T09:37:52.456743,device-uuid-tester-103,com.facebook.katana,Facebook,10245,16334953,4083738,20418691,WIFI,0
42130,1779677392456,2026-05-25T10:49:52.456743,device-uuid-tester-103,com.tencent.ig,PUBG Mobile,10352,20819831,5204957,26024789,MOBILE,0
94018,1779681712456,2026-05-25T12:01:52.456743,device-uuid-tester-103,com.tencent.ig,PUBG Mobile,10352,14718977,3679744,18398722,MOBILE,0
90039,1779686032456,2026-05-25T13:13:52.456743,device-uuid-tester-103,com.spotify.music,Spotify,10299,34790271,8697567,43487839,WIFI,0
77152,1779690352456,2026-05-25T14:25:52.456743,device-uuid-tester-103,com.facebook.katana,Facebook,10245,20287644,5071911,25359555,MOBILE,0
48852,1779694672456,2026-05-25T15:37:52.456743,device-uuid-tester-103,com.tencent.ig,PUBG Mobile,10352,24700792,6175198,30875990,WIFI,0
68117,1779698992456,2026-05-25T16:49:52.456743,device-uuid-tester-103,com.tencent.ig,PUBG Mobile,10352,15436705,3859176,19295882,WIFI,0
89252,1779703312456,2026-05-25T18:01:52.456743,device-uuid-tester-103,com.instagram.android,Instagram,10246,20816654,5204163,26020818,WIFI,0
83385,1779707632456,2026-05-25T19:13:52.456743,device-uuid-tester-103,com.instagram.android,Instagram,10246,18054122,4513530,22567653,MOBILE,0
21532,1779711952456,2026-05-25T20:25:52.456743,device-uuid-tester-103,com.instagram.android,Instagram,10246,18106448,4526612,22633060,WIFI,0
25221,1779716272456,2026-05-25T21:37:52.456743,device-uuid-tester-103,com.instagram.android,Instagram,10246,27283801,6820950,34104751,WIFI,0
29356,1779720592456,2026-05-25T22:49:52.456743,device-uuid-tester-103,com.google.android.youtube,YouTube,10101,33646337,8411584,42057921,MOBILE,0
43061,1779724912456,2026-05-26T00:01:52.456743,device-uuid-tester-103,com.tencent.ig,PUBG Mobile,10352,8276626,2069156,10345783,WIFI,0
68586,1779729232456,2026-05-26T01:13:52.456743,device-uuid-tester-103,com.chrome.android,Chrome,10080,31779462,7944865,39724328,WIFI,0
56295,1779733552456,2026-05-26T02:25:52.456743,device-uuid-tester-103,com.instagram.android,Instagram,10246,11966309,2991577,14957886,WIFI,0
13091,1779737872456,2026-05-26T03:37:52.456743,device-uuid-tester-103,com.facebook.katana,Facebook,10245,25739359,6434839,32174199,WIFI,0
50989,1779742192456,2026-05-26T04:49:52.456743,device-uuid-tester-103,com.facebook.katana,Facebook,10245,10367388,2591847,12959235,MOBILE,0
34548,1779746512456,2026-05-26T06:01:52.456743,device-uuid-tester-103,com.facebook.katana,Facebook,10245,3619580,904895,4524475,MOBILE,0
36918,1779750832456,2026-05-26T07:13:52.456743,device-uuid-tester-103,com.tencent.ig,PUBG Mobile,10352,20837291,5209322,26046614,WIFI,0
93124,1779755152456,2026-05-26T08:25:52.456743,device-uuid-tester-103,com.chrome.android,Chrome,10080,7631730,1907932,9539663,MOBILE,0
