id,timestamp,datetime,device_id,package_name,app_name,uid,bytes_rx,bytes_tx,bytes_total,network_type,is_system_app
33865,1779613983308,2026-05-24T17:13:03.308564,device-uuid-tester-102,com.facebook.katana,Facebook,10245,3287415,821853,4109269,MOBILE,0
22311,1779618303308,2026-05-24T18:25:03.308564,device-uuid-tester-102,com.facebook.katana,Facebook,10245,15481842,3870460,19352303,WIFI,0
39115,1779622623308,2026-05-24T19:37:03.308564,device-uuid-tester-102,com.facebook.katana,Facebook,10245,15097935,3774483,18872419,WIFI,0
66694,1779626943308,2026-05-24T20:49:03.308564,device-uuid-tester-102,com.spotify.music,Spotify,10299,29781391,7445347,37226739,WIFI,0
62798,1779631263308,2026-05-24T22:01:03.308564,device-uuid-tester-102,com.google.android.youtube,YouTube,10101,10341028,2585257,12926285,WIFI,0
63575,1779635583308,2026-05-24T23:13:03.308564,device-uuid-tester-102,com.spotify.music,Spotify,10299,17653186,4413296,22066483,WIFI,0
54647,1779639903308,2026-05-25T00:25:03.308564,device-uuid-tester-102,com.instagram.android,Instagram,10246,8240979,2060244,10301224,MOBILE,0
33327,1779644223308,2026-05-25T01:37:03.308564,device-uuid-tester-102,com.tencent.ig,PUBG Mobile,10352,16152947,4038236,20191184,WIFI,0
36619,1779648543308,2026-05-25T02:49:03.308564,device-uuid-tester-102,com.facebook.katana,Facebook,10245,5803791,1450947,7254739,MOBILE,0
47851,1779652863308,2026-05-25T04:01:03.308564,device-uuid-tester-102,com.spotify.music,Spotify,10299,24125920,6031480,30157400,WIFI,0
73185,1779657183308,2026-05-25T05:13:03.308564,device-uuid-tester-102,com.facebook.katana,Facebook,10245,6710921,1677730,8388652,WIFI,0
50107,1779661503308,2026-05-25T06:25:03.308564,device-uuid-tester-102,com.chrome.android,Chrome,10080,34432257,8608064,43040321,MOBILE,0
98131,1779665823308,2026-05-25T07:37:03.308564,device-uuid-tester-102,com.tencent.ig,PUBG Mobile,10352,8784589,2196147,10980736,WIFI,0
88216,1779670143308,2026-05-25T08:49:03.308564,device-uuid-tester-102,com.tencent.ig,PUBG Mobile,10352,25540126,6385031,31925158,WIFI,0
57082,1779674463308,2026-05-25T10:01:03.308564,device-uuid-tester-102,com.facebook.katana,Facebook,10245,37625358,9406339,47031698,MOBILE,0
26219,1779678783308,2026-05-25T11:13:03.308564,device-uuid-tester-102,com.spotify.music,Spotify,10299,23381099,5845274,29226374,MOBILE,0
14967,1779683103308,2026-05-25T12:25:03.308564,device-uuid-tester-102,com.chrome.android,Chrome,10080,37373195,9343298,46716494,WIFI,0
26830,1779687423308,2026-05-25T13:37:03.308564,device-uuid-tester-102,com.tencent.ig,PUBG Mobile,10352,35776278,8944069,44720348,MOBILE,0
12918,1779691743308,2026-05-25T14:49:03.308564,device-uuid-tester-102,com.instagram.android,Instagram,10246,20953638,5238409,26192048,MOBILE,0
66017,1779696063308,2026-05-25T16:01:03.308564,device-uuid-tester-102,com.instagram.android,Instagram,10246,4062424,1015606,5078030,MOBILE,0
11994,1779700383308,2026-05-25T17:13:03.308564,device-uuid-tester-102,com.facebook.katana,Facebook,10245,16222840,4055710,20278550,WIFI,0
94730,1779704703308,2026-05-25T18:25:03.308564,device-uuid-tester-102,com.tencent.ig,PUBG Mobile,10352,10245126,2561281,12806407,WIFI,0
21287,1779709023308,2026-05-25T19:37:03.308564,device-uuid-tester-102,com.facebook.katana,Facebook,10245,29526607,7381651,36908259,WIFI,0
78124,1779713343308,2026-05-25T20:49:03.308564,device-uuid-tester-102,com.facebook.katana,Facebook,10245,21302845,5325711,26628557,MOBILE,0
68351,1779717663308,2026-05-25T22:01:03.308564,device-uuid-tester-102,com.facebook.katana,Facebook,10245,11970917,2992729,14963647,WIFI,0
96530,1779721983308,2026-05-25T23:13:03.308564,device-uuid-tester-102,com.tencent.ig,PUBG Mobile,10352,3383971,845992,4229964,MOBILE,0
32989,1779726303308,2026-05-26T00:25:03.308564,device-uuid-tester-102,com.spotify.music,Spotify,10299,29303716,7325929,36629645,WIFI,0
68551,1779730623308,2026-05-26T01:37:03.308564,device-uuid-tester-102,com.instagram.android,Instagram,10246,37544918,9386229,46931147,WIFI,0
15998,1779734943308,2026-05-26T02:49:03.308564,device-uuid-tester-102,com.instagram.android,Instagram,10246,33984704,8496176,42480880,MOBILE,0
15292,1779739263308,2026-05-26T04:01:03.308564,device-uuid-tester-102,com.spotify.music,Spotify,10299,9361478,2340369,11701847,MOBILE,0
85203,1779743583308,2026-05-26T05:13:03.308564,device-uuid-tester-102,com.facebook.katana,Facebook,10245,31006727,7751681,38758409,WIFI,0
93938,1779747903308,2026-05-26T06:25:03.308564,device-uuid-tester-102,com.facebook.katana,Facebook,10245,18900397,4725099,23625497,MOBILE,0
12066,1779752223308,2026-05-26T07:37:03.308564,device-uuid-tester-102,com.google.android.youtube,YouTube,10101,11837004,2959251,14796255,MOBILE,0
87838,1779756543308,2026-05-26T08:49:03.308564,device-uuid-tester-102,com.google.android.youtube,YouTube,10101,5115789,1278947,6394736,MOBILE,0
20521,1779760863308,2026-05-26T10:01:03.308564,device-uuid-tester-102,com.chrome.android,Chrome,10080,3062608,765652,3828260,MOBILE,0
28126,1779765183308,2026-05-26T11:13:03.308564,device-uuid-tester-102,com.tencent.ig,PUBG Mobile,10352,30358740,7589685,37948425,MOBILE,0
18884,1779769503308,2026-05-26T12:25:03.308564,device-uuid-tester-102,com.google.android.youtube,YouTube,10101,24680763,6170190,30850954,WIFI,0
30887,1779773823308,2026-05-26T13:37:03.308564,device-uuid-tester-102,com.instagram.android,Instagram,10246,25057523,6264380,31321904,MOBILE,0
14206,1779778143308,2026-05-26T14:49:03.308564,device-uuid-tester-102,com.chrome.android,Chrome,10080,20552599,5138149,25690749,MOBILE,0
87412,1779782463308,2026-05-26T16:01:03.308564,device-uuid-tester-102,com.chrome.android,Chrome,10080,14313702,3578425,17892128,MOBILE,0
15221,1779786783308,2026-05-26T17:13:03.308564,device-uuid-tester-102,com.instagram.android,Instagram,10246,1168079,292019,1460099,MOBILE,0
87154,1779791103308,2026-05-26T18:25:03.308564,device-uuid-tester-102,com.tencent.ig,PUBG Mobile,10352,19776518,4944129,24720647,WIFI,0
62656,1779795423308,2026-05-26T19:37:03.308564,device-uuid-tester-102,com.tencent.ig,PUBG Mobile,10352,25057316,6264329,31321645,MOBILE,0
82881,1779799743308,2026-05-26T20:49:03.308564,device-uuid-tester-102,com.chrome.android,Chrome,10080,37154604,9288651,46443255,MOBILE,0
45225,1779804063308,2026-05-26T22:01:03.308564,device-uuid-tester-102,com.google.android.youtube,YouTube,10101,24920999,6230249,31151249,WIFI,0
30091,1779808383308,2026-05-26T23:13:03.308564,device-uuid-tester-102,com.tencent.ig,PUBG Mobile,10352,9081339,2270334,11351674,WIFI,0
99610,1779812703308,2026-05-27T00:25:03.308564,device-uuid-tester-102,com.facebook.katana,Facebook,10245,15387864,3846966,19234830,WIFI,0
67836,1779817023308,2026-05-27T01:37:03.308564,device-uuid-tester-102,com.instagram.android,Instagram,10246,9089186,2272296,11361483,MOBILE,0
61910,1779821343308,2026-05-27T02:49:03.308564,device-uuid-tester-102,com.instagram.android,Instagram,10246,4221003,1055250,5276254,WIFI,0
93562,1779825663308,2026-05-27T04:01:03.308564,device-uuid-tester-102,com.facebook.katana,Facebook,10245,11125885,2781471,13907356,WIFI,0
13236,1779829983308,2026-05-27T05:13:03.308564,device-uuid-tester-102,com.tencent.ig,PUBG Mobile,10352,17225301,4306325,21531626,WIFI,0
70858,1779834303308,2026-05-27T06:25:03.308564,device-uuid-tester-102,com.tencent.ig,PUBG Mobile,10352,25877946,6469486,32347433,MOBILE,0
23532,1779838623308,2026-05-27T07:37:03.308564,device-uuid-tester-102,com.spotify.music,Spotify,10299,26443680,6610920,33054600,WIFI,0
39523,1779842943308,2026-05-27T08:49:03.308564,device-uuid-tester-102,com.spotify.music,Spotify,10299,11444975,2861243,14306219,WIFI,0
16671,1779847263308,2026-05-27T10:01:03.308564,device-uuid-tester-102,com.spotify.music,Spotify,10299,26347627,6586906,32934534,MOBILE,0
98890,1779851583308,2026-05-27T11:13:03.308564,device-uuid-tester-102,com.facebook.katana,Facebook,10245,17000885,4250221,21251106,WIFI,0
71210,1779855903308,2026-05-27T12:25:03.308564,device-uuid-tester-102,com.tencent.ig,PUBG Mobile,10352,32779209,8194802,40974012,MOBILE,0
15156,1779860223308,2026-05-27T13:37:03.308564,device-uuid-tester-102,com.facebook.katana,Facebook,10245,25273937,6318484,31592421,WIFI,0
86871,1779864543308,2026-05-27T14:49:03.308564,device-uuid-tester-102,com.chrome.android,Chrome,10080,31969318,7992329,39961647,MOBILE,0
54338,1779868863308,2026-05-27T16:01:03.308564,device-uuid-tester-102,com.instagram.android,Instagram,10246,9693944,2423486,12117430,MOBILE,0
92632,1779873183308,2026-05-27T17:13:03.308564,device-uuid-tester-102,com.chrome.android,Chrome,10080,15089096,3772274,18861370,WIFI,0
15925,1779877503308,2026-05-27T18:25:03.308564,device-uuid-tester-102,com.instagram.android,Instagram,10246,18699899,4674974,23374874,MOBILE,0
77941,1779881823308,2026-05-27T19:37:03.308564,device-uuid-tester-102,com.tencent.ig,PUBG Mobile,10352,26090950,6522737,32613687,WIFI,0
70279,1779886143308,2026-05-27T20:49:03.308564,device-uuid-tester-102,com.facebook.katana,Facebook,10245,19741938,4935484,24677422,WIFI,0
85848,1779890463308,2026-05-27T22:01:03.308564,device-uuid-tester-102,com.spotify.music,Spotify,10299,9678825,2419706,12098531,WIFI,0
33062,1779894783308,2026-05-27T23:13:03.308564,device-uuid-tester-102,com.tencent.ig,PUBG Mobile,10352,35706105,8926526,44632631,MOBILE,0
59806,1779899103308,2026-05-28T00:25:03.308564,device-uuid-tester-102,com.google.android.youtube,YouTube,10101,14626450,3656612,18283063,WIFI,0
34211,1779903423308,2026-05-28T01:37:03.308564,device-uuid-tester-102,com.instagram.android,Instagram,10246,2112727,528181,2640909,WIFI,0
98382,1779907743308,2026-05-28T02:49:03.308564,device-uuid-tester-102,com.spotify.music,Spotify,10299,18568307,4642076,23210384,MOBILE,0
20662,1779912063308,2026-05-28T04:01:03.308564,device-uuid-tester-102,com.spotify.music,Spotify,10299,15761918,3940479,19702397,WIFI,0
76109,1779916383308,2026-05-28T05:13:03.308564,device-uuid-tester-102,com.spotify.music,Spotify,10299,23861316,5965329,29826645,MOBILE,0
94844,1779920703308,2026-05-28T06:25:03.308564,device-uuid-tester-102,com.facebook.katana,Facebook,10245,28723334,7180833,35904168,WIFI,0
37348,1779925023308,2026-05-28T07:37:03.308564,device-uuid-tester-102,com.facebook.katana,Facebook,10245,27085990,6771497,33857488,WIFI,0
27241,1779929343308,2026-05-28T08:49:03.308564,device-uuid-tester-102,com.chrome.android,Chrome,10080,5280862,1320215,6601078,MOBILE,0
81291,1779933663308,2026-05-28T10:01:03.308564,device-uuid-tester-102,com.instagram.android,Instagram,10246,28425749,7106437,35532186,WIFI,0
40475,1779937983308,2026-05-28T11:13:03.308564,device-uuid-tester-102,com.tencent.ig,PUBG Mobile,10352,4583871,1145967,5729839,WIFI,0
52257,1779942303308,2026-05-28T12:25:03.308564,device-uuid-tester-102,com.google.android.youtube,YouTube,10101,26188248,6547062,32735310,MOBILE,0
30569,1779946623308,2026-05-28T13:37:03.308564,device-uuid-tester-102,com.tencent.ig,PUBG Mobile,10352,23749960,5937490,29687451,WIFI,0
89350,1779950943308,2026-05-28T14:49:03.308564,device-uuid-tester-102,com.google.android.youtube,YouTube,10101,37721822,9430455,47152277,WIFI,0
84563,1779955263308,2026-05-28T16:01:03.308564,device-uuid-tester-102,com.google.android.youtube,YouTube,10101,10918054,2729513,13647567,MOBILE,0
39667,1779959583308,2026-05-28T17:13:03.308564,device-uuid-tester-102,com.facebook.katana,Facebook,10245,30810515,7702628,38513143,MOBILE,0
87202,1779963903308,2026-05-28T18:25:03.308564,device-uuid-tester-102,com.spotify.music,Spotify,10299,4662918,1165729,5828647,MOBILE,0
89956,1779968223308,2026-05-28T19:37:03.308564,device-uuid-tester-102,com.spotify.music,Spotify,10299,27704551,6926137,34630689,MOBILE,0
84479,1779972543308,2026-05-28T20:49:03.308564,device-uuid-tester-102,com.chrome.android,Chrome,10080,1786134,446533,2232667,WIFI,0
89210,1779976863308,2026-05-28T22:01:03.308564,device-uuid-tester-102,com.facebook.katana,Facebook,10245,37456948,9364237,46821185,MOBILE,0
99769,1779981183308,2026-05-28T23:13:03.308564,device-uuid-tester-102,com.instagram.android,Instagram,10246,33219590,8304897,41524488,WIFI,0
33539,1779985503308,2026-05-29T00:25:03.308564,device-uuid-tester-102,com.chrome.android,Chrome,10080,10048229,2512057,12560286,WIFI,0
67514,1779989823308,2026-05-29T01:37:03.308564,device-uuid-tester-102,com.chrome.android,Chrome,10080,8911731,2227932,11139664,WIFI,0
19636,1779994143308,2026-05-29T02:49:03.308564,device-uuid-tester-102,com.instagram.android,Instagram,10246,12496811,3124202,15621014,MOBILE,0
18592,1779998463308,2026-05-29T04:01:03.308564,device-uuid-tester-102,com.tencent.ig,PUBG Mobile,10352,22231943,5557985,27789929,WIFI,0
50029,1780002783308,2026-05-29T05:13:03.308564,device-uuid-tester-102,com.tencent.ig,PUBG Mobile,10352,30986043,7746510,38732554,WIFI,0
99581,1780007103308,2026-05-29T06:25:03.308564,device-uuid-tester-102,com.google.android.youtube,YouTube,10101,35321939,8830484,44152424,WIFI,0
80573,1780011423308,2026-05-29T07:37:03.308564,device-uuid-tester-102,com.spotify.music,Spotify,10299,25030360,6257590,31287950,WIFI,0
75185,1780015743308,2026-05-29T08:49:03.308564,device-uuid-tester-102,com.google.android.youtube,YouTube,10101,24655309,6163827,30819136,MOBILE,0
27427,1780020063308,2026-05-29T10:01:03.308564,device-uuid-tester-102,com.tencent.ig,PUBG Mobile,10352,26059875,6514968,32574844,WIFI,0
83456,1780024383308,2026-05-29T11:13:03.308564,device-uuid-tester-102,com.facebook.katana,Facebook,10245,35301670,8825417,44127087,MOBILE,0
37181,1780028703308,2026-05-29T12:25:03.308564,device-uuid-tester-102,com.instagram.android,Instagram,10246,13339459,3334864,16674324,WIFI,0
35981,1780033023308,2026-05-29T13:37:03.308564,device-uuid-tester-102,com.tencent.ig,PUBG Mobile,10352,5994363,1498590,7492954,WIFI,0
50453,1780037343308,2026-05-29T14:49:03.308564,device-uuid-tester-102,com.google.android.youtube,YouTube,10101,37458154,9364538,46822692,MOBILE,0
21559,1780041663308,2026-05-29T16:01:03.308564,device-uuid-tester-102,com.spotify.music,Spotify,10299,17881816,4470454,22352271,MOBILE,0
